LP DATA SYSTEM SID HUMAN
ru-en newstest2017 afrl-mitll-opennmt.4896 1595 -1.09642790793331
ru-en newstest2017 online-B.0 1614 -0.628405558394986
ru-en newstest2017 afrl-mitll-syscomb.4905 1660 -1.40580924094636
ru-en newstest2017 jhu-pbmt.4978 1716 0.139433875949117
ru-en newstest2017 afrl-mitll-syscomb.4905 1785 -1.1079426115469
ru-en newstest2017 uedin-nmt.4890 1789 0.707106759881278
ru-en newstest2017 online-A.0 1860 -1.28674625651624
ru-en newstest2017 NRC.4855 1944 -1.2028704076803
ru-en newstest2017 NRC.4855+afrl-mitll-syscomb.4905 1981 -0.889564759323261
ru-en newstest2017 NRC.4855 2000 0.659698582898224
ru-en newstest2017 jhu-pbmt.4978 2014 0.139172134748237
ru-en newstest2017 online-G.0 2019 0.340326715869637
ru-en newstest2017 jhu-pbmt.4978 2095 0.625064778657038
ru-en newstest2017 NRC.4855 2107 0.143262996626629
ru-en newstest2017 online-G.0 2162 -0.372255555820521
ru-en newstest2017 online-G.0 2223 0.311577613535063
ru-en newstest2017 online-A.0 2297 -0.578134041965609
ru-en newstest2017 online-B.0 2324 -0.286893485274425
ru-en newstest2017 afrl-mitll-opennmt.4896 2374 -0.340765289690907
ru-en newstest2017 jhu-pbmt.4978 2390 0.0120544250101221
ru-en newstest2017 afrl-mitll-opennmt.4896 2392 -1.28184857475475
ru-en newstest2017 online-B.0 2404 0.968738104848847
ru-en newstest2017 NRC.4855 2458 0.411548748798927
ru-en newstest2017 online-A.0 2468 0.355426951843674
ru-en newstest2017 afrl-mitll-opennmt.4896 2589 0.46497302230643
ru-en newstest2017 uedin-nmt.4890 2600 0.257476604282837
ru-en newstest2017 NRC.4855 2618 0.420382832648695
ru-en newstest2017 online-A.0 2625 0.250601294978641
ru-en newstest2017 NRC.4855 2724 0.119022417758238
ru-en newstest2017 online-B.0 2748 -0.520067645851
ru-en newstest2017 afrl-mitll-syscomb.4905 2806 0.46098740190083
ru-en newstest2017 afrl-mitll-opennmt.4896 2807 0.265580701444788
ru-en newstest2017 online-A.0 2809 0.138082204100032
ru-en newstest2017 afrl-mitll-opennmt.4896 2842 0.367566920232374
ru-en newstest2017 uedin-nmt.4890 2903 0.846335320040804
ru-en newstest2017 online-A.0 2949 -1.24128869605361
ru-en newstest2017 online-A.0 12 0.87272223126716
ru-en newstest2017 afrl-mitll-opennmt.4896 150 0.456423293981872
ru-en newstest2017 NRC.4855 194 0.0831410096997348
ru-en newstest2017 online-F.0 211 -0.891473377388138
ru-en newstest2017 afrl-mitll-syscomb.4905 213 -1.18964483076753
ru-en newstest2017 online-G.0 249 0.356102939411185
ru-en newstest2017 NRC.4855 274 -0.160722943225473
ru-en newstest2017 NRC.4855 298 -1.27774123381648
ru-en newstest2017 afrl-mitll-syscomb.4905 332 0.272123144696792
ru-en newstest2017 uedin-nmt.4890 337 0.211534183388716
ru-en newstest2017 online-F.0+online-B.0+afrl-mitll-opennmt.4896+afrl-mitll-syscomb.4905 351 0.7270987280861
ru-en newstest2017 online-A.0 382 0.601491183577998
ru-en newstest2017 online-G.0+uedin-nmt.4890+afrl-mitll-opennmt.4896+NRC.4855 452 0.830596870030085
ru-en newstest2017 jhu-pbmt.4978 456 0.53723889191658
ru-en newstest2017 online-B.0 485 0.102060046017647
ru-en newstest2017 afrl-mitll-opennmt.4896 500 -0.929421463614985
ru-en newstest2017 online-B.0 504 0.201751309412534
ru-en newstest2017 jhu-pbmt.4978 537 0.70614750219997
ru-en newstest2017 afrl-mitll-opennmt.4896 540 0.721616986155408
ru-en newstest2017 uedin-nmt.4890 588 -1.11410579993632
ru-en newstest2017 uedin-nmt.4890 682 0.270977650183126
ru-en newstest2017 afrl-mitll-opennmt.4896 709 -0.0338731411001966
ru-en newstest2017 online-G.0 739 0.617924665737703
ru-en newstest2017 afrl-mitll-opennmt.4896 740 0.366264083917105
ru-en newstest2017 online-F.0 740 -0.922678023093438
ru-en newstest2017 uedin-nmt.4890 743 0.715749987134143
ru-en newstest2017 online-F.0 780 -0.754745574339265
ru-en newstest2017 online-B.0 896 0.613194380381802
ru-en newstest2017 online-F.0 922 -0.194077881144474
ru-en newstest2017 jhu-pbmt.4978 992 0.0868992296430903
ru-en newstest2017 online-A.0 1155 0.0811356634480239
ru-en newstest2017 online-B.0 1319 0.996304127447213
ru-en newstest2017 NRC.4855 1356 0.316579147070745
ru-en newstest2017 afrl-mitll-syscomb.4905 1415 0.544659494294951
ru-en newstest2017 afrl-mitll-opennmt.4896 1416 0.154385134919654
ru-en newstest2017 online-F.0 1421 -0.0248008268311147
ru-en newstest2017 afrl-mitll-opennmt.4896 1431 -0.000834951846103428
ru-en newstest2017 online-A.0 1513 -0.540987567684502
ru-en newstest2017 online-G.0 1551 -0.729107804986786
ru-en newstest2017 online-B.0 1571 0.487865336098241
ru-en newstest2017 online-G.0 1573 -0.132109965501017
ru-en newstest2017 online-A.0 1591 -1.31174326503196
ru-en newstest2017 afrl-mitll-syscomb.4905 1711 -1.31437074546371
ru-en newstest2017 NRC.4855 1730 0.631464007956565
ru-en newstest2017 uedin-nmt.4890 1738 0.765665909635095
ru-en newstest2017 online-B.0 1814 0.400566181807783
ru-en newstest2017 online-A.0 1815 -0.448217017151193
ru-en newstest2017 jhu-pbmt.4978 1867 -0.0311751687572807
ru-en newstest2017 jhu-pbmt.4978 1973 -0.442655337009725
ru-en newstest2017 jhu-pbmt.4978 2085 0.185699773458847
ru-en newstest2017 jhu-pbmt.4978 2146 -0.196013511165933
ru-en newstest2017 uedin-nmt.4890 2151 0.344593213196434
ru-en newstest2017 NRC.4855 2219 -0.048594782963434
ru-en newstest2017 online-B.0 2235 0.543160046916734
ru-en newstest2017 jhu-pbmt.4978 2267 -0.770535003161521
ru-en newstest2017 online-B.0 2296 -0.344074806437812
ru-en newstest2017 NRC.4855 2327 -0.985687800152238
ru-en newstest2017 afrl-mitll-syscomb.4905 2328 0.462819370046405
ru-en newstest2017 online-G.0 2358 -0.792517658207412
ru-en newstest2017 jhu-pbmt.4978 2360 0.560433003586996
ru-en newstest2017 online-A.0 2436 0.0478642502782784
ru-en newstest2017 uedin-nmt.4890+afrl-mitll-opennmt.4896+NRC.4855+afrl-mitll-syscomb.4905 2500 -0.463052877778716
ru-en newstest2017 online-B.0+afrl-mitll-opennmt.4896+NRC.4855+afrl-mitll-syscomb.4905 2505 0.72341216805665
ru-en newstest2017 afrl-mitll-opennmt.4896 2517 0.696204744294869
ru-en newstest2017 online-A.0 2693 0.0363650348017096
ru-en newstest2017 online-G.0 2821 0.0484036057417301
ru-en newstest2017 NRC.4855 2869 0.800238085777839
ru-en newstest2017 NRC.4855 2926 0.118152478010376
ru-en newstest2017 jhu-pbmt.4978 2938 0.599518708296529
ru-en newstest2017 afrl-mitll-syscomb.4905 2993 -0.8028833357803
ru-en newstest2017 afrl-mitll-opennmt.4896 20 0.265226310995436
ru-en newstest2017 jhu-pbmt.4978 20 -0.342941167182501
ru-en newstest2017 uedin-nmt.4890 21 0.648974699314039
ru-en newstest2017 jhu-pbmt.4978 35 -0.322455585058391
ru-en newstest2017 online-F.0 46 -0.0230833759170724
ru-en newstest2017 online-A.0 146 0.627294446891372
ru-en newstest2017 online-G.0 192 0.739021046403564
ru-en newstest2017 afrl-mitll-syscomb.4905 221 0.773622481169497
ru-en newstest2017 jhu-pbmt.4978 235 0.292070948390653
ru-en newstest2017 jhu-pbmt.4978 409 -0.274450419595208
ru-en newstest2017 uedin-nmt.4890 477 0.500763054464478
ru-en newstest2017 jhu-pbmt.4978 510 0.222069655926614
ru-en newstest2017 online-B.0 569 -0.28946968457188
ru-en newstest2017 afrl-mitll-opennmt.4896 572 -0.532706570499097
ru-en newstest2017 uedin-nmt.4890 582 0.16750202211418
ru-en newstest2017 afrl-mitll-opennmt.4896 635 0.808804358288112
ru-en newstest2017 online-G.0 683 0.93415146075056
ru-en newstest2017 afrl-mitll-opennmt.4896+NRC.4855+afrl-mitll-syscomb.4905 698 1.13024217856774
ru-en newstest2017 jhu-pbmt.4978 706 -0.766825699670533
ru-en newstest2017 online-F.0 707 -0.270453352176908
ru-en newstest2017 NRC.4855 726 -1.28378920112509
ru-en newstest2017 afrl-mitll-syscomb.4905 751 0.398779005567141
ru-en newstest2017 online-A.0 872 -0.21841687018281
ru-en newstest2017 afrl-mitll-opennmt.4896 890 0.606160919981078
ru-en newstest2017 afrl-mitll-syscomb.4905 902 0.442465429872677
ru-en newstest2017 online-A.0 936 0.60734739362708
ru-en newstest2017 online-F.0 961 -0.537408501428115
ru-en newstest2017 online-F.0 1074 -0.945309958903786
ru-en newstest2017 NRC.4855 1120 -0.647990849727748
ru-en newstest2017 online-F.0 1138 -0.789689322436984
ru-en newstest2017 online-G.0+uedin-nmt.4890+afrl-mitll-opennmt.4896+NRC.4855+afrl-mitll-syscomb.4905 1244 0.80884719867536
ru-en newstest2017 online-G.0 1353 0.45100550286655
ru-en newstest2017 online-B.0 1379 -0.842032088572495
ru-en newstest2017 online-B.0 1444 0.256527316596798
ru-en newstest2017 online-F.0 1527 -1.29271578579041
ru-en newstest2017 uedin-nmt.4890 1552 -0.847896440720215
ru-en newstest2017 online-A.0 1653 -0.49728242877287
ru-en newstest2017 online-A.0 1801 -0.052336120914848
ru-en newstest2017 afrl-mitll-syscomb.4905 1852 0.091461467485859
ru-en newstest2017 afrl-mitll-syscomb.4905 1884 -0.213512492040116
ru-en newstest2017 online-B.0+uedin-nmt.4890+afrl-mitll-opennmt.4896+NRC.4855+afrl-mitll-syscomb.4905 1947 1.13755599512786
ru-en newstest2017 jhu-pbmt.4978 2036 0.0390693867433431
ru-en newstest2017 jhu-pbmt.4978 2058 -0.666577266806929
ru-en newstest2017 online-G.0 2060 0.18212325452773
ru-en newstest2017 uedin-nmt.4890 2089 -0.334904653432426
ru-en newstest2017 afrl-mitll-syscomb.4905 2119 0.374718111978345
ru-en newstest2017 online-B.0 2260 -0.0177560855572612
ru-en newstest2017 NRC.4855 2269 0.320498285310653
ru-en newstest2017 online-G.0 2281 0.0982204557162436
ru-en newstest2017 online-A.0 2318 -1.28206650509443
ru-en newstest2017 online-B.0 2328 0.111424660649434
ru-en newstest2017 uedin-nmt.4890 2487 -0.204428066369254
ru-en newstest2017 afrl-mitll-syscomb.4905 2488 0.125246945829871
ru-en newstest2017 jhu-pbmt.4978 2507 0.144030055334015
ru-en newstest2017 uedin-nmt.4890 2507 0.0702921938099069
ru-en newstest2017 online-F.0 2572 -0.860404073477883
ru-en newstest2017 online-B.0 2588 0.246260137394522
ru-en newstest2017 jhu-pbmt.4978 2600 -0.270757634724504
ru-en newstest2017 online-G.0 2613 0.0709152486089003
ru-en newstest2017 NRC.4855 2626 0.279908147440143
ru-en newstest2017 online-B.0 2704 0.66323253400477
ru-en newstest2017 NRC.4855 2753 0.457254098759742
ru-en newstest2017 NRC.4855 2783 -0.303318678677713
ru-en newstest2017 NRC.4855 2785 -0.0187224078628585
ru-en newstest2017 NRC.4855 2807 0.165242351802226
ru-en newstest2017 online-A.0 2845 0.42946898965148
ru-en newstest2017 afrl-mitll-opennmt.4896+afrl-mitll-syscomb.4905 2877 -0.100177201448355
ru-en newstest2017 online-B.0+online-G.0 2877 0.219430342115206
ru-en newstest2017 uedin-nmt.4890 2970 -0.2277730206144
ru-en newstest2017 NRC.4855 2985 -0.076954228865864
ru-en newstest2017 afrl-mitll-opennmt.4896+afrl-mitll-syscomb.4905 11 0.347389541833074
ru-en newstest2017 afrl-mitll-opennmt.4896 84 0.65811287042892
ru-en newstest2017 online-G.0 94 0.651126529952146
ru-en newstest2017 online-F.0 130 -0.573640795574979
ru-en newstest2017 NRC.4855 172 0.59984377124256
ru-en newstest2017 online-A.0 209 0.291931588468773
ru-en newstest2017 online-B.0 216 0.818864749227269
ru-en newstest2017 online-B.0 341 0.453712475318574
ru-en newstest2017 online-G.0 366 -0.20243512562788
ru-en newstest2017 online-F.0 388 0.4205733767196
ru-en newstest2017 online-A.0 401 0.72069337937836
ru-en newstest2017 online-F.0 475 -0.666787909322611
ru-en newstest2017 afrl-mitll-syscomb.4905 574 0.0293769467087837
ru-en newstest2017 jhu-pbmt.4978+NRC.4855 607 0.568601402651345
ru-en newstest2017 online-G.0 667 -0.207414373500289
ru-en newstest2017 online-B.0 686 0.640926940219329
ru-en newstest2017 online-G.0 755 0.347864051754285
ru-en newstest2017 online-F.0 904 -0.961690209138468
ru-en newstest2017 uedin-nmt.4890 912 0.664456677883789
ru-en newstest2017 afrl-mitll-syscomb.4905 916 0.448840089095748
ru-en newstest2017 NRC.4855 917 -0.766676171791649
ru-en newstest2017 online-B.0 918 0.00104877524862981
ru-en newstest2017 NRC.4855 993 -0.0344709660235878
ru-en newstest2017 NRC.4855 1013 0.730485063618488
ru-en newstest2017 online-B.0 1022 0.613495414315378
ru-en newstest2017 jhu-pbmt.4978 1124 -1.33941632085611
ru-en newstest2017 NRC.4855 1137 -0.300304230897311
ru-en newstest2017 online-F.0 1192 -1.09206715911548
ru-en newstest2017 online-F.0 1196 -1.05167947799367
ru-en newstest2017 jhu-pbmt.4978 1228 -1.10966938292231
ru-en newstest2017 afrl-mitll-opennmt.4896 1315 0.558820682387567
ru-en newstest2017 online-G.0 1323 0.738006100311617
ru-en newstest2017 uedin-nmt.4890 1324 0.631846003981764
ru-en newstest2017 uedin-nmt.4890 1362 0.0897577671523694
ru-en newstest2017 afrl-mitll-syscomb.4905 1420 0.503105440466115
ru-en newstest2017 afrl-mitll-opennmt.4896 1443 0.200957777281461
ru-en newstest2017 online-G.0 1480 0.739728206077677
ru-en newstest2017 online-F.0 1493 -0.449969615865773
ru-en newstest2017 online-G.0 1514 -0.65500858234526
ru-en newstest2017 online-A.0 1515 -0.279995984157849
ru-en newstest2017 online-B.0 1595 0.297150013676611
ru-en newstest2017 online-A.0 1800 -0.696449451255256
ru-en newstest2017 uedin-nmt.4890 1840 -1.2277048089106
ru-en newstest2017 NRC.4855 1956 0.224495103881655
ru-en newstest2017 afrl-mitll-opennmt.4896 1960 0.401765493728252
ru-en newstest2017 afrl-mitll-syscomb.4905 1987 0.108590151350888
ru-en newstest2017 jhu-pbmt.4978 2001 0.227136901579655
ru-en newstest2017 online-B.0 2015 0.638828337584574
ru-en newstest2017 afrl-mitll-opennmt.4896+afrl-mitll-syscomb.4905 2032 0.813890754567187
ru-en newstest2017 online-F.0 2165 0.0509877486151355
ru-en newstest2017 afrl-mitll-opennmt.4896 2169 0.192151997131576
ru-en newstest2017 jhu-pbmt.4978 2177 0.274876503992301
ru-en newstest2017 uedin-nmt.4890 2195 -0.446823811317341
ru-en newstest2017 jhu-pbmt.4978 2205 -0.537365593928641
ru-en newstest2017 uedin-nmt.4890 2299 -0.11240495769843
ru-en newstest2017 online-A.0 2353 0.743326124279238
ru-en newstest2017 online-G.0 2408 0.451131606080431
ru-en newstest2017 online-F.0 2442 -0.543120072941664
ru-en newstest2017 jhu-pbmt.4978 2470 -0.826452752587509
ru-en newstest2017 online-F.0 2513 0.606828488593213
ru-en newstest2017 uedin-nmt.4890+afrl-mitll-syscomb.4905 2546 0.423840262672064
ru-en newstest2017 afrl-mitll-opennmt.4896 2578 0.356158529534136
ru-en newstest2017 online-G.0+afrl-mitll-syscomb.4905 2602 0.216100995097773
ru-en newstest2017 online-F.0 2635 -0.0729069149913181
ru-en newstest2017 uedin-nmt.4890 2665 -1.38759568411715
ru-en newstest2017 jhu-pbmt.4978 2726 -0.0920854674627313
ru-en newstest2017 uedin-nmt.4890 2781 0.595638243991497
ru-en newstest2017 afrl-mitll-syscomb.4905 2797 0.493734863872137
ru-en newstest2017 uedin-nmt.4890 2959 -0.250954214700912
ru-en newstest2017 afrl-mitll-opennmt.4896 2972 -1.11223018769029
ru-en newstest2017 online-F.0 12 -0.326287495824623
ru-en newstest2017 afrl-mitll-syscomb.4905 40 0.341289921234069
ru-en newstest2017 jhu-pbmt.4978 55 -0.639098372231522
ru-en newstest2017 jhu-pbmt.4978 63 0.275195635016614
ru-en newstest2017 online-F.0 131 0.18749549989896
ru-en newstest2017 afrl-mitll-opennmt.4896 190 0.731272296739343
ru-en newstest2017 jhu-pbmt.4978 305 -1.74075717431273
ru-en newstest2017 uedin-nmt.4890 323 0.478215553474083
ru-en newstest2017 jhu-pbmt.4978 391 0.190651137609779
ru-en newstest2017 jhu-pbmt.4978 408 0.242748096452571
ru-en newstest2017 online-A.0 500 0.0249468651879143
ru-en newstest2017 jhu-pbmt.4978 569 -0.397684776397853
ru-en newstest2017 online-F.0 619 -0.0731639578751149
ru-en newstest2017 online-F.0 636 -0.328595628654143
ru-en newstest2017 afrl-mitll-syscomb.4905 639 -0.0833927586629593
ru-en newstest2017 jhu-pbmt.4978 639 -0.923770795452525
ru-en newstest2017 afrl-mitll-opennmt.4896 640 -0.330502027263438
ru-en newstest2017 afrl-mitll-syscomb.4905 647 -0.848035710113959
ru-en newstest2017 jhu-pbmt.4978+NRC.4855+afrl-mitll-syscomb.4905 697 0.357679472821701
ru-en newstest2017 jhu-pbmt.4978 744 0.72049265643501
ru-en newstest2017 jhu-pbmt.4978 757 0.176664142388448
ru-en newstest2017 afrl-mitll-syscomb.4905 796 -0.11514117879462
ru-en newstest2017 online-A.0 818 0.337428629601166
ru-en newstest2017 afrl-mitll-syscomb.4905 829 -0.400660471069509
ru-en newstest2017 online-G.0 954 -0.361744805182046
ru-en newstest2017 online-G.0 999 0.374724515449674
ru-en newstest2017 NRC.4855 1123 0.477117094096875
ru-en newstest2017 online-A.0 1157 0.579432909553609
ru-en newstest2017 online-B.0 1167 0.637109044826668
ru-en newstest2017 afrl-mitll-opennmt.4896+afrl-mitll-syscomb.4905 1171 0.715272360981536
ru-en newstest2017 NRC.4855 1199 0.245409643635935
ru-en newstest2017 jhu-pbmt.4978 1226 0.0854590646739575
ru-en newstest2017 online-A.0 1238 -0.559406861609402
ru-en newstest2017 afrl-mitll-syscomb.4905 1283 -0.00210206905215315
ru-en newstest2017 afrl-mitll-opennmt.4896 1288 0.515861656122285
ru-en newstest2017 online-G.0 1324 0.52421851106652
ru-en newstest2017 NRC.4855 1434 -0.429627262796669
ru-en newstest2017 online-B.0 1449 -0.111388607231815
ru-en newstest2017 online-G.0 1486 -0.292129467989017
ru-en newstest2017 NRC.4855 1563 -0.227251297032229
ru-en newstest2017 online-B.0 1564 0.800619459159579
ru-en newstest2017 afrl-mitll-opennmt.4896 1574 0.487991678459394
ru-en newstest2017 NRC.4855 1603 -0.317125397747565
ru-en newstest2017 NRC.4855 1656 -0.737311458939011
ru-en newstest2017 jhu-pbmt.4978 1696 -0.0492705733504948
ru-en newstest2017 afrl-mitll-syscomb.4905 1724 0.623048088960411
ru-en newstest2017 afrl-mitll-opennmt.4896 1737 -0.591656432772553
ru-en newstest2017 online-G.0 1880 -1.15539499452253
ru-en newstest2017 afrl-mitll-syscomb.4905 1899 0.48247839058114
ru-en newstest2017 afrl-mitll-opennmt.4896 1911 0.284332583738457
ru-en newstest2017 online-G.0 1940 0.0377251143651893
ru-en newstest2017 online-G.0 1957 0.71602888937785
ru-en newstest2017 NRC.4855 1997 0.580292405397774
ru-en newstest2017 online-B.0 1999 0.764800468871297
ru-en newstest2017 uedin-nmt.4890 2066 0.735294895346645
ru-en newstest2017 online-A.0 2155 0.114448258960091
ru-en newstest2017 online-B.0 2155 0.197789108217337
ru-en newstest2017 online-B.0 2163 0.626075356293843
ru-en newstest2017 online-B.0+NRC.4855 2347 0.86642721027496
ru-en newstest2017 jhu-pbmt.4978 2383 0.199742648430426
ru-en newstest2017 online-G.0 2384 0.15158786924892
ru-en newstest2017 online-F.0 2401 0.0847175635179608
ru-en newstest2017 online-G.0 2448 0.782498431500205
ru-en newstest2017 online-G.0 2521 0.442949767307526
ru-en newstest2017 afrl-mitll-syscomb.4905 2534 -0.525343835908057
ru-en newstest2017 online-F.0 2558 -0.299028302122003
ru-en newstest2017 online-B.0 2610 -0.30485767372778
ru-en newstest2017 NRC.4855 2674 0.418684951176498
ru-en newstest2017 jhu-pbmt.4978 2768 0.190921297000418
ru-en newstest2017 online-B.0 2772 0.459519247743371
ru-en newstest2017 uedin-nmt.4890 40 0.519639952229413
ru-en newstest2017 online-G.0 77 -0.612351944735757
ru-en newstest2017 jhu-pbmt.4978 120 -0.939433374253953
ru-en newstest2017 online-F.0 134 -0.463672941520724
ru-en newstest2017 online-A.0 154 -0.386945356974638
ru-en newstest2017 NRC.4855 169 -0.805417081990386
ru-en newstest2017 online-G.0 202 -0.345919687858184
ru-en newstest2017 online-F.0 250 -0.45318846679905
ru-en newstest2017 afrl-mitll-syscomb.4905 337 0.708024791752988
ru-en newstest2017 online-F.0 364 -0.256884183966323
ru-en newstest2017 afrl-mitll-opennmt.4896 458 1.07049336605681
ru-en newstest2017 jhu-pbmt.4978 460 -0.0871426468126491
ru-en newstest2017 NRC.4855 504 -0.053949868403408
ru-en newstest2017 online-B.0 532 0.167906800751395
ru-en newstest2017 afrl-mitll-syscomb.4905 604 -0.0216262298909939
ru-en newstest2017 afrl-mitll-syscomb.4905 611 0.364188052858312
ru-en newstest2017 online-B.0+afrl-mitll-syscomb.4905 625 -0.881372291836127
ru-en newstest2017 online-A.0 640 -0.222528666252531
ru-en newstest2017 online-G.0+uedin-nmt.4890+afrl-mitll-syscomb.4905 696 -0.303693191344623
ru-en newstest2017 uedin-nmt.4890 702 0.693948571930983
ru-en newstest2017 afrl-mitll-syscomb.4905 777 0.910340578857059
ru-en newstest2017 uedin-nmt.4890 797 -0.222073305742216
ru-en newstest2017 online-G.0 819 -0.0546304076054818
ru-en newstest2017 jhu-pbmt.4978 828 -0.493631506307043
ru-en newstest2017 afrl-mitll-syscomb.4905 832 0.436162693562612
ru-en newstest2017 afrl-mitll-syscomb.4905 911 -0.0427982273435282
ru-en newstest2017 afrl-mitll-opennmt.4896 948 -0.899002818518268
